,STATES,District_Name,Crop_Year,Season,Crop
75798,Jharkhand,DUMKA,2003,Autumn     ,Rice
75799,Jharkhand,DUMKA,2003,Kharif     ,Arhar/Tur
75800,Jharkhand,DUMKA,2003,Rabi       ,Rapeseed &Mustard
75801,Jharkhand,DUMKA,2003,Rabi       ,Wheat
75802,Jharkhand,DUMKA,2003,Winter     ,Rice
75852,Jharkhand,EAST SINGHBUM,2003,Autumn     ,Maize
75853,Jharkhand,EAST SINGHBUM,2003,Autumn     ,Rice
75854,Jharkhand,EAST SINGHBUM,2003,Rabi       ,Wheat
75855,Jharkhand,EAST SINGHBUM,2003,Winter     ,Rice
75899,Jharkhand,GARHWA,2003,Autumn     ,Maize
75900,Jharkhand,GARHWA,2003,Autumn     ,Rice
75901,Jharkhand,GARHWA,2003,Kharif     ,Arhar/Tur
75902,Jharkhand,GARHWA,2003,Rabi       ,Gram
75903,Jharkhand,GARHWA,2003,Rabi       ,Masoor
75904,Jharkhand,GARHWA,2003,Rabi       ,Rapeseed &Mustard
75905,Jharkhand,GARHWA,2003,Rabi       ,Wheat
75906,Jharkhand,GARHWA,2003,Whole Year ,Onion
75907,Jharkhand,GARHWA,2003,Winter     ,Rice
75967,Jharkhand,GIRIDIH,2003,Autumn     ,Maize
75968,Jharkhand,GIRIDIH,2003,Autumn     ,Ragi
75969,Jharkhand,GIRIDIH,2003,Autumn     ,Rice
75970,Jharkhand,GIRIDIH,2003,Rabi       ,Potato
75971,Jharkhand,GIRIDIH,2003,Rabi       ,Wheat
75972,Jharkhand,GIRIDIH,2003,Whole Year ,Onion
75973,Jharkhand,GIRIDIH,2003,Winter     ,Rice
76027,Jharkhand,GODDA,2003,Autumn     ,Maize
76028,Jharkhand,GODDA,2003,Autumn     ,Rice
76029,Jharkhand,GODDA,2003,Kharif     ,Arhar/Tur
76030,Jharkhand,GODDA,2003,Rabi       ,Barley
76031,Jharkhand,GODDA,2003,Rabi       ,Gram
76032,Jharkhand,GODDA,2003,Rabi       ,Masoor
76033,Jharkhand,GODDA,2003,Rabi       ,Rapeseed &Mustard
76034,Jharkhand,GODDA,2003,Rabi       ,Wheat
76035,Jharkhand,GODDA,2003,Winter     ,Rice
76097,Jharkhand,GUMLA,2003,Autumn     ,Maize
76098,Jharkhand,GUMLA,2003,Autumn     ,Ragi
76099,Jharkhand,GUMLA,2003,Autumn     ,Rice
76100,Jharkhand,GUMLA,2003,Kharif     ,Arhar/Tur
76101,Jharkhand,GUMLA,2003,Rabi       ,Gram
76102,Jharkhand,GUMLA,2003,Rabi       ,Potato
76103,Jharkhand,GUMLA,2003,Rabi       ,Rapeseed &Mustard
76104,Jharkhand,GUMLA,2003,Rabi       ,Wheat
76105,Jharkhand,GUMLA,2003,Winter     ,Potato
76106,Jharkhand,GUMLA,2003,Winter     ,Rice
76163,Jharkhand,HAZARIBAGH,2003,Autumn     ,Maize
76164,Jharkhand,HAZARIBAGH,2003,Autumn     ,Ragi
76165,Jharkhand,HAZARIBAGH,2003,Autumn     ,Rice
76166,Jharkhand,HAZARIBAGH,2003,Kharif     ,Arhar/Tur
76167,Jharkhand,HAZARIBAGH,2003,Rabi       ,Barley
76168,Jharkhand,HAZARIBAGH,2003,Rabi       ,Gram
76169,Jharkhand,HAZARIBAGH,2003,Rabi       ,Potato
76170,Jharkhand,HAZARIBAGH,2003,Rabi       ,Wheat
76171,Jharkhand,HAZARIBAGH,2003,Whole Year ,Onion
76172,Jharkhand,HAZARIBAGH,2003,Whole Year ,Sugarcane
76173,Jharkhand,HAZARIBAGH,2003,Winter     ,Potato
76174,Jharkhand,HAZARIBAGH,2003,Winter     ,Rice
76231,Jharkhand,JAMTARA,2003,Autumn     ,Maize
76232,Jharkhand,JAMTARA,2003,Rabi       ,Potato
76233,Jharkhand,JAMTARA,2003,Rabi       ,Wheat
76234,Jharkhand,JAMTARA,2003,Winter     ,Rice
76285,Jharkhand,KODERMA,2003,Autumn     ,Maize
76286,Jharkhand,KODERMA,2003,Autumn     ,Ragi
76287,Jharkhand,KODERMA,2003,Kharif     ,Arhar/Tur
76288,Jharkhand,KODERMA,2003,Rabi       ,Wheat
76289,Jharkhand,KODERMA,2003,Winter     ,Rice
76337,Jharkhand,LATEHAR,2003,Autumn     ,Maize
76338,Jharkhand,LATEHAR,2003,Autumn     ,Rice
76339,Jharkhand,LATEHAR,2003,Kharif     ,Arhar/Tur
76340,Jharkhand,LATEHAR,2003,Rabi       ,Gram
76341,Jharkhand,LATEHAR,2003,Rabi       ,Masoor
76342,Jharkhand,LATEHAR,2003,Rabi       ,Potato
76343,Jharkhand,LATEHAR,2003,Rabi       ,Rapeseed &Mustard
76344,Jharkhand,LATEHAR,2003,Rabi       ,Wheat
76345,Jharkhand,LATEHAR,2003,Winter     ,Potato
76346,Jharkhand,LATEHAR,2003,Winter     ,Rice
76403,Jharkhand,LOHARDAGA,2003,Autumn     ,Maize
76404,Jharkhand,LOHARDAGA,2003,Autumn     ,Ragi
76405,Jharkhand,LOHARDAGA,2003,Autumn     ,Rice
76406,Jharkhand,LOHARDAGA,2003,Kharif     ,Arhar/Tur
76407,Jharkhand,LOHARDAGA,2003,Rabi       ,Wheat
76408,Jharkhand,LOHARDAGA,2003,Winter     ,Rice
76466,Jharkhand,PAKUR,2003,Autumn     ,Maize
76467,Jharkhand,PAKUR,2003,Autumn     ,Rice
76468,Jharkhand,PAKUR,2003,Kharif     ,Arhar/Tur
76469,Jharkhand,PAKUR,2003,Rabi       ,Gram
76470,Jharkhand,PAKUR,2003,Rabi       ,Rapeseed &Mustard
76471,Jharkhand,PAKUR,2003,Rabi       ,Wheat
76472,Jharkhand,PAKUR,2003,Winter     ,Rice
76526,Jharkhand,PALAMU,2003,Autumn     ,Maize
76527,Jharkhand,PALAMU,2003,Autumn     ,Rice
76528,Jharkhand,PALAMU,2003,Kharif     ,Arhar/Tur
76529,Jharkhand,PALAMU,2003,Rabi       ,Barley
76530,Jharkhand,PALAMU,2003,Rabi       ,Gram
76531,Jharkhand,PALAMU,2003,Rabi       ,Masoor
76532,Jharkhand,PALAMU,2003,Rabi       ,Potato
76533,Jharkhand,PALAMU,2003,Rabi       ,Rapeseed &Mustard
76534,Jharkhand,PALAMU,2003,Rabi       ,Wheat
76535,Jharkhand,PALAMU,2003,Winter     ,Potato
76536,Jharkhand,PALAMU,2003,Winter     ,Rice
76604,Jharkhand,RANCHI,2003,Autumn     ,Maize
76605,Jharkhand,RANCHI,2003,Autumn     ,Ragi
76606,Jharkhand,RANCHI,2003,Autumn     ,Rice
76607,Jharkhand,RANCHI,2003,Kharif     ,Arhar/Tur
76608,Jharkhand,RANCHI,2003,Rabi       ,Gram
76609,Jharkhand,RANCHI,2003,Rabi       ,Potato
76610,Jharkhand,RANCHI,2003,Rabi       ,Rapeseed &Mustard
76611,Jharkhand,RANCHI,2003,Rabi       ,Wheat
76612,Jharkhand,RANCHI,2003,Whole Year ,Onion
76613,Jharkhand,RANCHI,2003,Winter     ,Potato
76614,Jharkhand,RANCHI,2003,Winter     ,Rice
76672,Jharkhand,SAHEBGANJ,2003,Autumn     ,Maize
76673,Jharkhand,SAHEBGANJ,2003,Kharif     ,Arhar/Tur
76674,Jharkhand,SAHEBGANJ,2003,Rabi       ,Gram
76675,Jharkhand,SAHEBGANJ,2003,Rabi       ,Rapeseed &Mustard
76676,Jharkhand,SAHEBGANJ,2003,Rabi       ,Wheat
76677,Jharkhand,SAHEBGANJ,2003,Winter     ,Rice
76718,Jharkhand,SARAIKELA KHARSAWAN,2003,Autumn     ,Maize
76719,Jharkhand,SARAIKELA KHARSAWAN,2003,Kharif     ,Arhar/Tur
76720,Jharkhand,SARAIKELA KHARSAWAN,2003,Rabi       ,Wheat
76721,Jharkhand,SARAIKELA KHARSAWAN,2003,Winter     ,Rice
76760,Jharkhand,SIMDEGA,2003,Autumn     ,Maize
76761,Jharkhand,SIMDEGA,2003,Autumn     ,Ragi
76762,Jharkhand,SIMDEGA,2003,Autumn     ,Rice
76763,Jharkhand,SIMDEGA,2003,Kharif     ,Arhar/Tur
76764,Jharkhand,SIMDEGA,2003,Rabi       ,Gram
76765,Jharkhand,SIMDEGA,2003,Rabi       ,Potato
76766,Jharkhand,SIMDEGA,2003,Rabi       ,Rapeseed &Mustard
76767,Jharkhand,SIMDEGA,2003,Rabi       ,Wheat
76768,Jharkhand,SIMDEGA,2003,Winter     ,Potato
76769,Jharkhand,SIMDEGA,2003,Winter     ,Rice
76819,Jharkhand,WEST SINGHBHUM,2003,Autumn     ,Maize
76820,Jharkhand,WEST SINGHBHUM,2003,Autumn     ,Rice
76821,Jharkhand,WEST SINGHBHUM,2003,Kharif     ,Arhar/Tur
76822,Jharkhand,WEST SINGHBHUM,2003,Rabi       ,Gram
76823,Jharkhand,WEST SINGHBHUM,2003,Rabi       ,Wheat
76824,Jharkhand,WEST SINGHBHUM,2003,Winter     ,Rice
77070,Karnataka,BAGALKOT,2003,Kharif     ,Arhar/Tur
77071,Karnataka,BAGALKOT,2003,Kharif     ,Bajra
77072,Karnataka,BAGALKOT,2003,Kharif     ,Castor seed
77073,Karnataka,BAGALKOT,2003,Kharif     ,Cotton(lint)
77074,Karnataka,BAGALKOT,2003,Kharif     ,Groundnut
77075,Karnataka,BAGALKOT,2003,Kharif     ,Horse-gram
77076,Karnataka,BAGALKOT,2003,Kharif     ,Jowar
77077,Karnataka,BAGALKOT,2003,Kharif     ,Maize
77078,Karnataka,BAGALKOT,2003,Kharif     ,Mesta
77079,Karnataka,BAGALKOT,2003,Kharif     ,Moong(Green Gram)
77080,Karnataka,BAGALKOT,2003,Kharif     ,Niger seed
77081,Karnataka,BAGALKOT,2003,Kharif     ,Other Kharif pulses
77082,Karnataka,BAGALKOT,2003,Kharif     ,Rice
77083,Karnataka,BAGALKOT,2003,Kharif     ,Sesamum
77084,Karnataka,BAGALKOT,2003,Kharif     ,Small millets
77085,Karnataka,BAGALKOT,2003,Kharif     ,Soyabean
77086,Karnataka,BAGALKOT,2003,Kharif     ,Sunflower
77087,Karnataka,BAGALKOT,2003,Rabi       ,Gram
77088,Karnataka,BAGALKOT,2003,Rabi       ,Groundnut
77089,Karnataka,BAGALKOT,2003,Rabi       ,Horse-gram
77090,Karnataka,BAGALKOT,2003,Rabi       ,Jowar
77091,Karnataka,BAGALKOT,2003,Rabi       ,Linseed
77092,Karnataka,BAGALKOT,2003,Rabi       ,Maize
77093,Karnataka,BAGALKOT,2003,Rabi       ,Other  Rabi pulses
77094,Karnataka,BAGALKOT,2003,Rabi       ,Rapeseed &Mustard
77095,Karnataka,BAGALKOT,2003,Rabi       ,Safflower
77096,Karnataka,BAGALKOT,2003,Rabi       ,Sunflower
77097,Karnataka,BAGALKOT,2003,Rabi       ,Wheat
77098,Karnataka,BAGALKOT,2003,Summer     ,Jowar
77099,Karnataka,BAGALKOT,2003,Summer     ,Maize
77100,Karnataka,BAGALKOT,2003,Summer     ,Rice
77101,Karnataka,BAGALKOT,2003,Summer     ,Sunflower
77102,Karnataka,BAGALKOT,2003,Whole Year ,Arecanut
77103,Karnataka,BAGALKOT,2003,Whole Year ,Banana
77104,Karnataka,BAGALKOT,2003,Whole Year ,Brinjal
77105,Karnataka,BAGALKOT,2003,Whole Year ,Citrus Fruit
77106,Karnataka,BAGALKOT,2003,Whole Year ,Coconut 
77107,Karnataka,BAGALKOT,2003,Whole Year ,Coriander
77108,Karnataka,BAGALKOT,2003,Whole Year ,Dry chillies
77109,Karnataka,BAGALKOT,2003,Whole Year ,Garlic
77110,Karnataka,BAGALKOT,2003,Whole Year ,Grapes
77111,Karnataka,BAGALKOT,2003,Whole Year ,Mango
77112,Karnataka,BAGALKOT,2003,Whole Year ,Onion
77113,Karnataka,BAGALKOT,2003,Whole Year ,Other Fresh Fruits
77114,Karnataka,BAGALKOT,2003,Whole Year ,Pome Fruit
77115,Karnataka,BAGALKOT,2003,Whole Year ,Sannhamp
77116,Karnataka,BAGALKOT,2003,Whole Year ,Sugarcane
77117,Karnataka,BAGALKOT,2003,Whole Year ,Sweet potato
77118,Karnataka,BAGALKOT,2003,Whole Year ,Tomato
77818,Karnataka,BANGALORE RURAL,2003,Kharif     ,Arhar/Tur
77819,Karnataka,BANGALORE RURAL,2003,Kharif     ,Castor seed
77820,Karnataka,BANGALORE RURAL,2003,Kharif     ,Dry ginger
77821,Karnataka,BANGALORE RURAL,2003,Kharif     ,Groundnut
77822,Karnataka,BANGALORE RURAL,2003,Kharif     ,Horse-gram
77823,Karnataka,BANGALORE RURAL,2003,Kharif     ,Maize
77824,Karnataka,BANGALORE RURAL,2003,Kharif     ,Moong(Green Gram)
77825,Karnataka,BANGALORE RURAL,2003,Kharif     ,Niger seed
77826,Karnataka,BANGALORE RURAL,2003,Kharif     ,Other Kharif pulses
77827,Karnataka,BANGALORE RURAL,2003,Kharif     ,Ragi
77828,Karnataka,BANGALORE RURAL,2003,Kharif     ,Rice
77829,Karnataka,BANGALORE RURAL,2003,Kharif     ,Sesamum
77830,Karnataka,BANGALORE RURAL,2003,Kharif     ,Sunflower
77831,Karnataka,BANGALORE RURAL,2003,Kharif     ,Urad
77832,Karnataka,BANGALORE RURAL,2003,Rabi       ,Gram
77833,Karnataka,BANGALORE RURAL,2003,Rabi       ,Groundnut
77834,Karnataka,BANGALORE RURAL,2003,Rabi       ,Horse-gram
77835,Karnataka,BANGALORE RURAL,2003,Rabi       ,Maize
77836,Karnataka,BANGALORE RURAL,2003,Rabi       ,Other  Rabi pulses
77837,Karnataka,BANGALORE RURAL,2003,Rabi       ,Ragi
77838,Karnataka,BANGALORE RURAL,2003,Rabi       ,Rapeseed &Mustard
77839,Karnataka,BANGALORE RURAL,2003,Rabi       ,Rice
77840,Karnataka,BANGALORE RURAL,2003,Rabi       ,Sunflower
77841,Karnataka,BANGALORE RURAL,2003,Summer     ,Maize
77842,Karnataka,BANGALORE RURAL,2003,Summer     ,Ragi
77843,Karnataka,BANGALORE RURAL,2003,Summer     ,Rice
77844,Karnataka,BANGALORE RURAL,2003,Summer     ,Sunflower
77845,Karnataka,BANGALORE RURAL,2003,Whole Year ,Arecanut
77846,Karnataka,BANGALORE RURAL,2003,Whole Year ,Banana
77847,Karnataka,BANGALORE RURAL,2003,Whole Year ,Beans & Mutter(Vegetable)
77848,Karnataka,BANGALORE RURAL,2003,Whole Year ,Black pepper
77849,Karnataka,BANGALORE RURAL,2003,Whole Year ,Brinjal
77850,Karnataka,BANGALORE RURAL,2003,Whole Year ,Citrus Fruit
77851,Karnataka,BANGALORE RURAL,2003,Whole Year ,Coconut 
77852,Karnataka,BANGALORE RURAL,2003,Whole Year ,Dry chillies
77853,Karnataka,BANGALORE RURAL,2003,Whole Year ,Grapes
77854,Karnataka,BANGALORE RURAL,2003,Whole Year ,Mango
77855,Karnataka,BANGALORE RURAL,2003,Whole Year ,Onion
77856,Karnataka,BANGALORE RURAL,2003,Whole Year ,Other Fresh Fruits
77857,Karnataka,BANGALORE RURAL,2003,Whole Year ,Pome Fruit
77858,Karnataka,BANGALORE RURAL,2003,Whole Year ,Potato
77859,Karnataka,BANGALORE RURAL,2003,Whole Year ,Sugarcane
77860,Karnataka,BANGALORE RURAL,2003,Whole Year ,Sweet potato
77861,Karnataka,BANGALORE RURAL,2003,Whole Year ,Tapioca
77862,Karnataka,BANGALORE RURAL,2003,Whole Year ,Tomato
77863,Karnataka,BANGALORE RURAL,2003,Whole Year ,Turmeric
