STATES,District_Name,Season,Crop,Annual_Rain,Avg_Temperature
maharashtra,WASHIM,Whole Year ,Tomato,0,24.6
maharashtra,YAVATMAL,Whole Year ,Tomato,0,24.6
manipur,BISHNUPUR,Kharif     ,Other Kharif pulses,0,24.6
manipur,CHANDEL,Kharif     ,Other Kharif pulses,0,24.6
manipur,IMPHAL EAST,Kharif     ,Other Kharif pulses,0,24.6
manipur,IMPHAL WEST,Kharif     ,Other Kharif pulses,0,24.6
manipur,SENAPATI,Kharif     ,Other Kharif pulses,0,24.6
manipur,TAMENGLONG,Kharif     ,Other Kharif pulses,0,24.6
manipur,THOUBAL,Kharif     ,Other Kharif pulses,0,24.6
manipur,UKHRUL,Kharif     ,Other Kharif pulses,0,24.6
manipur,BISHNUPUR,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,CHANDEL,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,CHURACHANDPUR,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,IMPHAL EAST,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,IMPHAL WEST,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,SENAPATI,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,TAMENGLONG,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,THOUBAL,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,UKHRUL,Kharif     ,Peas & beans (Pulses),0,24.6
manipur,BISHNUPUR,Kharif     ,Rice,0,24.6
manipur,CHANDEL,Kharif     ,Rice,0,24.6
manipur,CHURACHANDPUR,Kharif     ,Rice,0,24.6
manipur,IMPHAL EAST,Kharif     ,Rice,0,24.6
manipur,IMPHAL WEST,Kharif     ,Rice,0,24.6
manipur,SENAPATI,Kharif     ,Rice,0,24.6
manipur,TAMENGLONG,Kharif     ,Rice,0,24.6
manipur,THOUBAL,Kharif     ,Rice,0,24.6
manipur,UKHRUL,Kharif     ,Rice,0,24.6
manipur,BISHNUPUR,Whole Year ,Banana,0,24.6
manipur,CHANDEL,Whole Year ,Banana,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Banana,0,24.6
manipur,IMPHAL EAST,Whole Year ,Banana,0,24.6
manipur,IMPHAL WEST,Whole Year ,Banana,0,24.6
manipur,SENAPATI,Whole Year ,Banana,0,24.6
manipur,TAMENGLONG,Whole Year ,Banana,0,24.6
manipur,THOUBAL,Whole Year ,Banana,0,24.6
manipur,UKHRUL,Whole Year ,Banana,0,24.6
manipur,BISHNUPUR,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,CHANDEL,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,CHURACHANDPUR,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,IMPHAL EAST,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,IMPHAL WEST,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,SENAPATI,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,TAMENGLONG,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,THOUBAL,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,UKHRUL,Whole Year ,Beans & Mutter(Vegetable),0,24.6
manipur,BISHNUPUR,Whole Year ,Bhindi,0,24.6
manipur,CHANDEL,Whole Year ,Bhindi,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Bhindi,0,24.6
manipur,IMPHAL EAST,Whole Year ,Bhindi,0,24.6
manipur,IMPHAL WEST,Whole Year ,Bhindi,0,24.6
manipur,SENAPATI,Whole Year ,Bhindi,0,24.6
manipur,TAMENGLONG,Whole Year ,Bhindi,0,24.6
manipur,THOUBAL,Whole Year ,Bhindi,0,24.6
manipur,UKHRUL,Whole Year ,Bhindi,0,24.6
manipur,BISHNUPUR,Whole Year ,Bitter Gourd,0,24.6
manipur,CHANDEL,Whole Year ,Bitter Gourd,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Bitter Gourd,0,24.6
manipur,IMPHAL EAST,Whole Year ,Bitter Gourd,0,24.6
manipur,IMPHAL WEST,Whole Year ,Bitter Gourd,0,24.6
manipur,SENAPATI,Whole Year ,Bitter Gourd,0,24.6
manipur,TAMENGLONG,Whole Year ,Bitter Gourd,0,24.6
manipur,THOUBAL,Whole Year ,Bitter Gourd,0,24.6
manipur,BISHNUPUR,Whole Year ,Bottle Gourd,0,24.6
manipur,CHANDEL,Whole Year ,Bottle Gourd,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Bottle Gourd,0,24.6
manipur,IMPHAL EAST,Whole Year ,Bottle Gourd,0,24.6
manipur,IMPHAL WEST,Whole Year ,Bottle Gourd,0,24.6
manipur,SENAPATI,Whole Year ,Bottle Gourd,0,24.6
manipur,TAMENGLONG,Whole Year ,Bottle Gourd,0,24.6
manipur,THOUBAL,Whole Year ,Bottle Gourd,0,24.6
manipur,UKHRUL,Whole Year ,Bottle Gourd,0,24.6
manipur,BISHNUPUR,Whole Year ,Brinjal,0,24.6
manipur,CHANDEL,Whole Year ,Brinjal,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Brinjal,0,24.6
manipur,IMPHAL EAST,Whole Year ,Brinjal,0,24.6
manipur,IMPHAL WEST,Whole Year ,Brinjal,0,24.6
manipur,SENAPATI,Whole Year ,Brinjal,0,24.6
manipur,TAMENGLONG,Whole Year ,Brinjal,0,24.6
manipur,THOUBAL,Whole Year ,Brinjal,0,24.6
manipur,UKHRUL,Whole Year ,Brinjal,0,24.6
manipur,BISHNUPUR,Whole Year ,Cabbage,0,24.6
manipur,CHANDEL,Whole Year ,Cabbage,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Cabbage,0,24.6
manipur,IMPHAL EAST,Whole Year ,Cabbage,0,24.6
manipur,IMPHAL WEST,Whole Year ,Cabbage,0,24.6
manipur,SENAPATI,Whole Year ,Cabbage,0,24.6
manipur,TAMENGLONG,Whole Year ,Cabbage,0,24.6
manipur,THOUBAL,Whole Year ,Cabbage,0,24.6
manipur,UKHRUL,Whole Year ,Cabbage,0,24.6
manipur,BISHNUPUR,Whole Year ,Carrot,0,24.6
manipur,CHANDEL,Whole Year ,Carrot,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Carrot,0,24.6
manipur,IMPHAL EAST,Whole Year ,Carrot,0,24.6
manipur,IMPHAL WEST,Whole Year ,Carrot,0,24.6
manipur,SENAPATI,Whole Year ,Carrot,0,24.6
manipur,TAMENGLONG,Whole Year ,Carrot,0,24.6
manipur,THOUBAL,Whole Year ,Carrot,0,24.6
manipur,UKHRUL,Whole Year ,Carrot,0,24.6
manipur,BISHNUPUR,Whole Year ,Cauliflower,0,24.6
manipur,CHANDEL,Whole Year ,Cauliflower,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Cauliflower,0,24.6
manipur,IMPHAL EAST,Whole Year ,Cauliflower,0,24.6
manipur,IMPHAL WEST,Whole Year ,Cauliflower,0,24.6
manipur,SENAPATI,Whole Year ,Cauliflower,0,24.6
manipur,TAMENGLONG,Whole Year ,Cauliflower,0,24.6
manipur,THOUBAL,Whole Year ,Cauliflower,0,24.6
manipur,UKHRUL,Whole Year ,Cauliflower,0,24.6
manipur,BISHNUPUR,Whole Year ,Citrus Fruit,0,24.6
manipur,CHANDEL,Whole Year ,Citrus Fruit,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Citrus Fruit,0,24.6
manipur,IMPHAL EAST,Whole Year ,Citrus Fruit,0,24.6
manipur,IMPHAL WEST,Whole Year ,Citrus Fruit,0,24.6
manipur,SENAPATI,Whole Year ,Citrus Fruit,0,24.6
manipur,TAMENGLONG,Whole Year ,Citrus Fruit,0,24.6
manipur,THOUBAL,Whole Year ,Citrus Fruit,0,24.6
manipur,UKHRUL,Whole Year ,Citrus Fruit,0,24.6
manipur,BISHNUPUR,Whole Year ,Dry chillies,0,24.6
manipur,CHANDEL,Whole Year ,Dry chillies,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Dry chillies,0,24.6
manipur,IMPHAL EAST,Whole Year ,Dry chillies,0,24.6
manipur,IMPHAL WEST,Whole Year ,Dry chillies,0,24.6
manipur,SENAPATI,Whole Year ,Dry chillies,0,24.6
manipur,TAMENGLONG,Whole Year ,Dry chillies,0,24.6
manipur,THOUBAL,Whole Year ,Dry chillies,0,24.6
manipur,UKHRUL,Whole Year ,Dry chillies,0,24.6
manipur,BISHNUPUR,Whole Year ,Jack Fruit,0,24.6
manipur,CHANDEL,Whole Year ,Jack Fruit,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Jack Fruit,0,24.6
manipur,IMPHAL EAST,Whole Year ,Jack Fruit,0,24.6
manipur,IMPHAL WEST,Whole Year ,Jack Fruit,0,24.6
manipur,SENAPATI,Whole Year ,Jack Fruit,0,24.6
manipur,TAMENGLONG,Whole Year ,Jack Fruit,0,24.6
manipur,THOUBAL,Whole Year ,Jack Fruit,0,24.6
manipur,UKHRUL,Whole Year ,Jack Fruit,0,24.6
manipur,BISHNUPUR,Whole Year ,Mango,0,24.6
manipur,CHANDEL,Whole Year ,Mango,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Mango,0,24.6
manipur,IMPHAL EAST,Whole Year ,Mango,0,24.6
manipur,IMPHAL WEST,Whole Year ,Mango,0,24.6
manipur,SENAPATI,Whole Year ,Mango,0,24.6
manipur,TAMENGLONG,Whole Year ,Mango,0,24.6
manipur,THOUBAL,Whole Year ,Mango,0,24.6
manipur,UKHRUL,Whole Year ,Mango,0,24.6
manipur,BISHNUPUR,Whole Year ,Onion,0,24.6
manipur,IMPHAL EAST,Whole Year ,Onion,0,24.6
manipur,IMPHAL WEST,Whole Year ,Onion,0,24.6
manipur,SENAPATI,Whole Year ,Onion,0,24.6
manipur,THOUBAL,Whole Year ,Onion,0,24.6
manipur,UKHRUL,Whole Year ,Onion,0,24.6
manipur,BISHNUPUR,Whole Year ,Orange,0,24.6
manipur,CHANDEL,Whole Year ,Orange,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Orange,0,24.6
manipur,IMPHAL EAST,Whole Year ,Orange,0,24.6
manipur,SENAPATI,Whole Year ,Orange,0,24.6
manipur,TAMENGLONG,Whole Year ,Orange,0,24.6
manipur,UKHRUL,Whole Year ,Orange,0,24.6
manipur,BISHNUPUR,Whole Year ,Other Fresh Fruits,0,24.6
manipur,CHANDEL,Whole Year ,Other Fresh Fruits,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Other Fresh Fruits,0,24.6
manipur,IMPHAL EAST,Whole Year ,Other Fresh Fruits,0,24.6
manipur,IMPHAL WEST,Whole Year ,Other Fresh Fruits,0,24.6
manipur,SENAPATI,Whole Year ,Other Fresh Fruits,0,24.6
manipur,TAMENGLONG,Whole Year ,Other Fresh Fruits,0,24.6
manipur,THOUBAL,Whole Year ,Other Fresh Fruits,0,24.6
manipur,UKHRUL,Whole Year ,Other Fresh Fruits,0,24.6
manipur,BISHNUPUR,Whole Year ,Other Vegetables,0,24.6
manipur,CHANDEL,Whole Year ,Other Vegetables,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Other Vegetables,0,24.6
manipur,IMPHAL EAST,Whole Year ,Other Vegetables,0,24.6
manipur,IMPHAL WEST,Whole Year ,Other Vegetables,0,24.6
manipur,SENAPATI,Whole Year ,Other Vegetables,0,24.6
manipur,TAMENGLONG,Whole Year ,Other Vegetables,0,24.6
manipur,THOUBAL,Whole Year ,Other Vegetables,0,24.6
manipur,UKHRUL,Whole Year ,Other Vegetables,0,24.6
manipur,BISHNUPUR,Whole Year ,Papaya,0,24.6
manipur,CHANDEL,Whole Year ,Papaya,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Papaya,0,24.6
manipur,IMPHAL EAST,Whole Year ,Papaya,0,24.6
manipur,IMPHAL WEST,Whole Year ,Papaya,0,24.6
manipur,SENAPATI,Whole Year ,Papaya,0,24.6
manipur,TAMENGLONG,Whole Year ,Papaya,0,24.6
manipur,THOUBAL,Whole Year ,Papaya,0,24.6
manipur,UKHRUL,Whole Year ,Papaya,0,24.6
manipur,BISHNUPUR,Whole Year ,Pineapple,0,24.6
manipur,CHANDEL,Whole Year ,Pineapple,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Pineapple,0,24.6
manipur,IMPHAL EAST,Whole Year ,Pineapple,0,24.6
manipur,IMPHAL WEST,Whole Year ,Pineapple,0,24.6
manipur,SENAPATI,Whole Year ,Pineapple,0,24.6
manipur,TAMENGLONG,Whole Year ,Pineapple,0,24.6
manipur,THOUBAL,Whole Year ,Pineapple,0,24.6
manipur,UKHRUL,Whole Year ,Pineapple,0,24.6
manipur,BISHNUPUR,Whole Year ,Pome Fruit,0,24.6
manipur,CHANDEL,Whole Year ,Pome Fruit,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Pome Fruit,0,24.6
manipur,IMPHAL EAST,Whole Year ,Pome Fruit,0,24.6
manipur,IMPHAL WEST,Whole Year ,Pome Fruit,0,24.6
manipur,SENAPATI,Whole Year ,Pome Fruit,0,24.6
manipur,TAMENGLONG,Whole Year ,Pome Fruit,0,24.6
manipur,THOUBAL,Whole Year ,Pome Fruit,0,24.6
manipur,UKHRUL,Whole Year ,Pome Fruit,0,24.6
manipur,BISHNUPUR,Whole Year ,Redish,0,24.6
manipur,CHANDEL,Whole Year ,Redish,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Redish,0,24.6
manipur,IMPHAL EAST,Whole Year ,Redish,0,24.6
manipur,IMPHAL WEST,Whole Year ,Redish,0,24.6
manipur,SENAPATI,Whole Year ,Redish,0,24.6
manipur,TAMENGLONG,Whole Year ,Redish,0,24.6
manipur,THOUBAL,Whole Year ,Redish,0,24.6
manipur,UKHRUL,Whole Year ,Redish,0,24.6
manipur,BISHNUPUR,Whole Year ,Sugarcane,0,24.6
manipur,CHANDEL,Whole Year ,Sugarcane,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Sugarcane,0,24.6
manipur,TAMENGLONG,Whole Year ,Sugarcane,0,24.6
manipur,BISHNUPUR,Whole Year ,Sweet potato,0,24.6
manipur,CHANDEL,Whole Year ,Sweet potato,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Sweet potato,0,24.6
manipur,IMPHAL EAST,Whole Year ,Sweet potato,0,24.6
manipur,IMPHAL WEST,Whole Year ,Sweet potato,0,24.6
manipur,SENAPATI,Whole Year ,Sweet potato,0,24.6
manipur,TAMENGLONG,Whole Year ,Sweet potato,0,24.6
manipur,THOUBAL,Whole Year ,Sweet potato,0,24.6
manipur,UKHRUL,Whole Year ,Sweet potato,0,24.6
manipur,BISHNUPUR,Whole Year ,Tapioca,0,24.6
manipur,CHANDEL,Whole Year ,Tapioca,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Tapioca,0,24.6
manipur,IMPHAL EAST,Whole Year ,Tapioca,0,24.6
manipur,IMPHAL WEST,Whole Year ,Tapioca,0,24.6
manipur,SENAPATI,Whole Year ,Tapioca,0,24.6
manipur,TAMENGLONG,Whole Year ,Tapioca,0,24.6
manipur,THOUBAL,Whole Year ,Tapioca,0,24.6
manipur,UKHRUL,Whole Year ,Tapioca,0,24.6
manipur,BISHNUPUR,Whole Year ,Tomato,0,24.6
manipur,CHANDEL,Whole Year ,Tomato,0,24.6
manipur,CHURACHANDPUR,Whole Year ,Tomato,0,24.6
manipur,IMPHAL EAST,Whole Year ,Tomato,0,24.6
manipur,IMPHAL WEST,Whole Year ,Tomato,0,24.6
manipur,SENAPATI,Whole Year ,Tomato,0,24.6
manipur,TAMENGLONG,Whole Year ,Tomato,0,24.6
manipur,THOUBAL,Whole Year ,Tomato,0,24.6
manipur,UKHRUL,Whole Year ,Tomato,0,24.6
manipur,BISHNUPUR,Whole Year ,Turmeric,0,24.6
manipur,CHANDEL,Whole Year ,Turmeric,0,24.6
manipur,IMPHAL EAST,Whole Year ,Turmeric,0,24.6
manipur,THOUBAL,Whole Year ,Turmeric,0,24.6
manipur,UKHRUL,Whole Year ,Turmeric,0,24.6
manipur,CHANDEL,Kharif     ,Dry ginger,0,24.6
manipur,CHURACHANDPUR,Kharif     ,Dry ginger,0,24.6
manipur,IMPHAL EAST,Kharif     ,Dry ginger,0,24.6
manipur,SENAPATI,Kharif     ,Dry ginger,0,24.6
manipur,TAMENGLONG,Kharif     ,Dry ginger,0,24.6
manipur,THOUBAL,Kharif     ,Dry ginger,0,24.6
manipur,UKHRUL,Kharif     ,Dry ginger,0,24.6
manipur,CHANDEL,Kharif     ,Maize,0,24.6
manipur,CHURACHANDPUR,Kharif     ,Maize,0,24.6
manipur,SENAPATI,Kharif     ,Maize,0,24.6
manipur,UKHRUL,Kharif     ,Maize,0,24.6
manipur,CHANDEL,Kharif     ,Sesamum,0,24.6
manipur,CHURACHANDPUR,Kharif     ,Sesamum,0,24.6
manipur,TAMENGLONG,Kharif     ,Sesamum,0,24.6
manipur,CHANDEL,Kharif     ,Soyabean,0,24.6
manipur,SENAPATI,Kharif     ,Soyabean,0,24.6
manipur,TAMENGLONG,Kharif     ,Soyabean,0,24.6
manipur,UKHRUL,Kharif     ,Soyabean,0,24.6
manipur,CHANDEL,Rabi       ,Rapeseed &Mustard,0,24.6
manipur,CHANDEL,Whole Year ,Cashewnut,2487,24.6
manipur,IMPHAL EAST,Whole Year ,Cashewnut,2487,24.6
manipur,IMPHAL EAST,Whole Year ,Rubber,2487,24.6
manipur,SENAPATI,Kharif     ,Arhar/Tur,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Arhar/Tur,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Arhar/Tur,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Arhar/Tur,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Castor seed,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Castor seed,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Cotton(lint),2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Cotton(lint),2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Cotton(lint),2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Dry ginger,2487,24.6
meghalaya,EAST JAINTIA HILLS,Kharif     ,Dry ginger,2487,24.6
meghalaya,EAST KHASI HILLS,Kharif     ,Dry ginger,2487,24.6
meghalaya,RI BHOI,Kharif     ,Dry ginger,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Dry ginger,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Dry ginger,2487,24.6
meghalaya,WEST KHASI HILLS,Kharif     ,Dry ginger,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Jute,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Jute,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Jute,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Maize,2487,24.6
meghalaya,EAST JAINTIA HILLS,Kharif     ,Maize,2487,24.6
meghalaya,EAST KHASI HILLS,Kharif     ,Maize,2487,24.6
meghalaya,RI BHOI,Kharif     ,Maize,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Maize,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Maize,2487,24.6
meghalaya,WEST KHASI HILLS,Kharif     ,Maize,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Mesta,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Mesta,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Mesta,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Rice,2487,24.6
meghalaya,EAST JAINTIA HILLS,Kharif     ,Rice,2487,24.6
meghalaya,EAST KHASI HILLS,Kharif     ,Rice,2487,24.6
meghalaya,RI BHOI,Kharif     ,Rice,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Rice,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Rice,2487,24.6
meghalaya,WEST KHASI HILLS,Kharif     ,Rice,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Sesamum,2487,24.6
meghalaya,EAST JAINTIA HILLS,Kharif     ,Sesamum,2487,24.6
meghalaya,EAST KHASI HILLS,Kharif     ,Sesamum,2487,24.6
meghalaya,RI BHOI,Kharif     ,Sesamum,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Sesamum,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Sesamum,2487,24.6
meghalaya,WEST KHASI HILLS,Kharif     ,Sesamum,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Small millets,2487,24.6
meghalaya,EAST JAINTIA HILLS,Kharif     ,Small millets,2487,24.6
meghalaya,EAST KHASI HILLS,Kharif     ,Small millets,2487,24.6
meghalaya,RI BHOI,Kharif     ,Small millets,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Small millets,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Small millets,2487,24.6
meghalaya,WEST KHASI HILLS,Kharif     ,Small millets,2487,24.6
meghalaya,EAST GARO HILLS,Kharif     ,Soyabean,2487,24.6
meghalaya,EAST JAINTIA HILLS,Kharif     ,Soyabean,2487,24.6
meghalaya,EAST KHASI HILLS,Kharif     ,Soyabean,2487,24.6
meghalaya,RI BHOI,Kharif     ,Soyabean,2487,24.6
meghalaya,SOUTH GARO HILLS,Kharif     ,Soyabean,2487,24.6
meghalaya,WEST GARO HILLS,Kharif     ,Soyabean,2487,24.6
meghalaya,WEST KHASI HILLS,Kharif     ,Soyabean,2487,24.6
meghalaya,EAST GARO HILLS,Rabi       ,Gram,2487,24.6
meghalaya,SOUTH GARO HILLS,Rabi       ,Gram,2487,24.6
meghalaya,WEST GARO HILLS,Rabi       ,Gram,2487,24.6
meghalaya,EAST GARO HILLS,Rabi       ,Other  Rabi pulses,2487,24.6
meghalaya,EAST JAINTIA HILLS,Rabi       ,Other  Rabi pulses,2487,24.6
meghalaya,EAST KHASI HILLS,Rabi       ,Other  Rabi pulses,2487,24.6
meghalaya,RI BHOI,Rabi       ,Other  Rabi pulses,2487,24.6
meghalaya,SOUTH GARO HILLS,Rabi       ,Other  Rabi pulses,2487,24.6
meghalaya,WEST GARO HILLS,Rabi       ,Other  Rabi pulses,2487,24.6
meghalaya,WEST KHASI HILLS,Rabi       ,Other  Rabi pulses,2487,24.6
meghalaya,EAST GARO HILLS,Rabi       ,Rapeseed &Mustard,2487,24.6
meghalaya,EAST JAINTIA HILLS,Rabi       ,Rapeseed &Mustard,2487,24.6
meghalaya,EAST KHASI HILLS,Rabi       ,Rapeseed &Mustard,2487,24.6
meghalaya,RI BHOI,Rabi       ,Rapeseed &Mustard,2487,24.6
meghalaya,SOUTH GARO HILLS,Rabi       ,Rapeseed &Mustard,2487,24.6
meghalaya,WEST GARO HILLS,Rabi       ,Rapeseed &Mustard,2487,24.6
meghalaya,WEST KHASI HILLS,Rabi       ,Rapeseed &Mustard,2487,24.6
meghalaya,EAST GARO HILLS,Rabi       ,Wheat,2487,24.6
meghalaya,WEST GARO HILLS,Rabi       ,Wheat,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Arecanut,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Arecanut,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Arecanut,2487,24.6
meghalaya,RI BHOI,Whole Year ,Arecanut,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Arecanut,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Arecanut,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Arecanut,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Banana,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Banana,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Banana,2487,24.6
meghalaya,RI BHOI,Whole Year ,Banana,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Banana,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Banana,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Banana,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Cashewnut,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Cashewnut,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Cashewnut,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Citrus Fruit,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Citrus Fruit,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Citrus Fruit,2487,24.6
meghalaya,RI BHOI,Whole Year ,Citrus Fruit,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Citrus Fruit,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Citrus Fruit,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Citrus Fruit,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Dry chillies,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Dry chillies,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Dry chillies,2487,24.6
meghalaya,RI BHOI,Whole Year ,Dry chillies,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Dry chillies,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Dry chillies,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Dry chillies,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Papaya,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Papaya,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Papaya,2487,24.6
meghalaya,RI BHOI,Whole Year ,Papaya,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Papaya,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Papaya,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Papaya,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Pineapple,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Pineapple,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Pineapple,2487,24.6
meghalaya,RI BHOI,Whole Year ,Pineapple,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Pineapple,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Pineapple,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Pineapple,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Potato,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Potato,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Potato,2487,24.6
meghalaya,RI BHOI,Whole Year ,Potato,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Potato,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Potato,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Potato,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Sugarcane,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Sugarcane,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Sugarcane,2487,24.6
meghalaya,WEST GARO HILLS,Whole Year ,Sugarcane,2487,24.6
meghalaya,WEST KHASI HILLS,Whole Year ,Sugarcane,2487,24.6
meghalaya,EAST GARO HILLS,Whole Year ,Sweet potato,2487,24.6
meghalaya,EAST JAINTIA HILLS,Whole Year ,Sweet potato,2487,24.6
meghalaya,EAST KHASI HILLS,Whole Year ,Sweet potato,2487,24.6
meghalaya,RI BHOI,Whole Year ,Sweet potato,2487,24.6
meghalaya,SOUTH GARO HILLS,Whole Year ,Sweet potato,2487,24.6
